ticker,date,horizon,decision,score,confidence,market_regime,archetype,phase,price,technical_score,fundamental_score,valuation_score,earnings_score,trend,rsi,is_extended,entry_preferred,stop_loss,first_target,sc_momentum,sc_trend,sc_entry_timing,sc_volume_accumulation,sc_volatility_risk,sc_relative_strength,sc_growth,sc_valuation,sc_quality,sc_ownership,sc_catalyst,forward_return,spy_return,qqq_return,excess_return,excess_return_vs_qqq,max_drawdown_period
AAPL,2021-03-15,medium_term,WATCHLIST_NEEDS_CONFIRMATION,48.24,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,120.76570892333984,45.0,68.0,45.0,50.0,weak_uptrend,47.45,False,119.9925,118.79,123.21,60.0,45.0,72.5,20.0,38.8,24.0,85.0,26.7,50.0,50.0,60.0,5.4131,7.6292,8.1909,-2.2161,-2.7778,-4.1374
AAPL,2021-03-15,long_term,WATCHLIST_VALUATION_TOO_RICH,53.95,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,120.76570892333984,45.0,68.0,45.0,50.0,weak_uptrend,47.45,False,119.9925,118.79,123.21,60.0,45.0,72.5,20.0,38.8,24.0,85.0,26.7,50.0,50.0,60.0,22.1995,6.5964,0.2737,15.6031,21.9258,-4.1374
AAPL,2021-03-22,short_term,WATCHLIST,41.75,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,120.18131256103516,45.0,68.0,45.0,50.0,weak_uptrend,47.85,False,119.9925,118.79,120.21,30.0,55.0,72.5,18.0,38.8,20.0,85.0,26.7,50.0,50.0,60.0,7.8775,4.9874,5.5867,2.8901,2.2908,-3.6713
AAPL,2021-03-22,medium_term,WATCHLIST_NEEDS_CONFIRMATION,49.38,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,120.18131256103516,45.0,68.0,45.0,50.0,weak_uptrend,47.85,False,119.9925,118.79,120.21,30.0,55.0,72.5,18.0,38.8,20.0,85.0,26.7,50.0,50.0,60.0,7.4031,7.5516,8.2073,-0.1485,-0.8042,-3.6713
AAPL,2021-03-22,long_term,WATCHLIST_VALUATION_TOO_RICH,53.45,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,120.18131256103516,45.0,68.0,45.0,50.0,weak_uptrend,47.85,False,119.9925,118.79,120.21,30.0,55.0,72.5,18.0,38.8,20.0,85.0,26.7,50.0,50.0,60.0,34.8269,14.684,10.4037,20.1429,24.4232,-3.6713
AAPL,2021-03-29,short_term,AVOID_BAD_CHART,39.94,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,118.23332977294922,40.0,68.0,45.0,40.0,weak_uptrend,45.41,False,118.18,117.0,121.18,35.0,40.0,66.2,11.0,41.2,20.0,85.0,26.7,50.0,50.0,55.0,10.7093,5.4929,7.6731,5.2164,3.0362,-2.0842
AAPL,2021-03-29,medium_term,AVOID_BAD_BUSINESS,44.64,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,118.23332977294922,40.0,68.0,45.0,40.0,weak_uptrend,45.41,False,118.18,117.0,121.18,35.0,40.0,66.2,11.0,41.2,20.0,85.0,26.7,50.0,50.0,55.0,11.2191,8.3603,12.0954,2.8588,-0.8763,-2.0842
AAPL,2021-03-29,long_term,WATCHLIST_VALUATION_TOO_RICH,51.81,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,118.23332977294922,40.0,68.0,45.0,40.0,weak_uptrend,45.41,False,118.18,117.0,121.18,35.0,40.0,66.2,11.0,41.2,20.0,85.0,26.7,50.0,50.0,55.0,45.5175,16.7087,16.0642,28.8088,29.4533,-2.0842
AAPL,2021-04-05,short_term,WAIT_FOR_PULLBACK,58.0,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.62603759765625,55.0,68.0,45.0,40.0,weak_uptrend,55.24,False,119.9925,118.79,123.61,65.0,55.0,63.7,53.0,45.9,25.2,85.0,26.7,50.0,50.0,55.0,5.274,2.9137,1.5526,2.3603,3.7214,-0.6037
AAPL,2021-04-05,medium_term,WATCHLIST_NEEDS_CONFIRMATION,55.15,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.62603759765625,55.0,68.0,45.0,40.0,weak_uptrend,55.24,False,119.9925,118.79,123.61,65.0,55.0,63.7,53.0,45.9,25.2,85.0,26.7,50.0,50.0,55.0,11.3564,7.0821,8.4597,4.2743,2.8967,-2.7342
AAPL,2021-04-05,long_term,WATCHLIST_VALUATION_TOO_RICH,55.05,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.62603759765625,55.0,68.0,45.0,40.0,weak_uptrend,55.24,False,119.9925,118.79,123.61,65.0,55.0,63.7,53.0,45.9,25.2,85.0,26.7,50.0,50.0,55.0,39.274,12.9246,9.8274,26.3494,29.4466,-2.7342
AAPL,2021-04-12,short_term,WAIT_FOR_PULLBACK,61.95,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.82719421386719,70.0,68.0,45.0,40.0,strong_uptrend,62.18,False,126.63,125.36,129.28,65.0,80.0,63.7,73.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,-3.1809,1.5305,-3.2406,-4.7114,0.0597,-3.4593
AAPL,2021-04-12,medium_term,BUY_STARTER,63.11,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.82719421386719,70.0,68.0,45.0,40.0,strong_uptrend,62.18,False,127.83,125.36,129.28,65.0,80.0,63.7,73.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,10.2906,6.5275,7.7733,3.7631,2.5173,-6.6918
AAPL,2021-04-12,long_term,WATCHLIST_VALUATION_TOO_RICH,57.55,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.82719421386719,70.0,68.0,45.0,40.0,strong_uptrend,62.18,False,126.63,125.36,129.28,65.0,80.0,63.7,73.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,30.3725,10.1593,4.2037,20.2132,26.1688,-6.6918
AAPL,2021-04-19,short_term,BUY_NOW_MOMENTUM,76.8,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.33355712890625,90.0,68.0,45.0,40.0,strong_uptrend,64.44,False,129.875,128.58,132.52,100.0,80.0,63.7,81.0,45.9,45.0,85.0,26.7,50.0,50.0,55.0,-6.1966,0.0746,-4.27,-6.2712,-1.9266,-9.183
AAPL,2021-04-19,medium_term,BUY_STARTER,67.84,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.33355712890625,90.0,68.0,45.0,40.0,strong_uptrend,64.44,False,131.33,128.58,132.52,100.0,80.0,63.7,81.0,45.9,45.0,85.0,26.7,50.0,50.0,55.0,5.8232,2.6855,4.7809,3.1377,1.0423,-9.183
AAPL,2021-04-19,long_term,WATCHLIST_VALUATION_TOO_RICH,59.3,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.33355712890625,90.0,68.0,45.0,40.0,strong_uptrend,64.44,False,129.875,128.58,132.52,100.0,80.0,63.7,81.0,45.9,45.0,85.0,26.7,50.0,50.0,55.0,23.1468,6.8696,0.4228,16.2772,22.724,-9.183
AAPL,2021-04-26,short_term,WAIT_FOR_PULLBACK,66.15,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.21669006347656,85.0,68.0,45.0,40.0,strong_uptrend,61.58,False,129.875,128.58,132.32,70.0,80.0,68.8,81.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,-5.4959,0.3736,-2.6696,-5.8695,-2.8263,-9.1021
AAPL,2021-04-26,medium_term,BUY_STARTER,64.36,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.21669006347656,85.0,68.0,45.0,40.0,strong_uptrend,61.58,False,131.22,128.58,132.32,70.0,80.0,68.8,81.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,10.7802,5.9512,7.9874,4.829,2.7928,-9.1021
AAPL,2021-04-26,long_term,WATCHLIST_VALUATION_TOO_RICH,57.8,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.21669006347656,85.0,68.0,45.0,40.0,strong_uptrend,61.58,False,129.875,128.58,132.32,70.0,80.0,68.8,81.0,45.9,22.8,85.0,26.7,50.0,50.0,55.0,21.6212,3.9604,-3.0651,17.6608,24.6863,-9.1021
AAPL,2021-05-03,short_term,WATCHLIST,50.08,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.09335327148438,90.0,68.0,45.0,50.0,strong_uptrend,54.78,False,127.8787,126.6,129.28,60.0,80.0,66.2,20.0,45.9,22.2,85.0,26.7,50.0,50.0,60.0,-6.0728,0.3515,-1.0024,-6.4243,-5.0704,-7.607
AAPL,2021-05-03,medium_term,WATCHLIST_NEEDS_CONFIRMATION,55.25,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.09335327148438,90.0,68.0,45.0,50.0,strong_uptrend,54.78,False,127.8787,126.6,129.28,60.0,80.0,66.2,20.0,45.9,22.2,85.0,26.7,50.0,50.0,60.0,9.9798,4.9788,8.5764,5.001,1.4034,-7.607
AAPL,2021-05-03,long_term,WATCHLIST_VALUATION_TOO_RICH,57.8,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.09335327148438,90.0,68.0,45.0,50.0,strong_uptrend,54.78,False,127.8787,126.6,129.28,60.0,80.0,66.2,20.0,45.9,22.2,85.0,26.7,50.0,50.0,60.0,19.8875,0.4147,-4.814,19.4728,24.7015,-7.607
AAPL,2021-05-10,short_term,AVOID_BAD_CHART,32.33,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.76119232177734,80.0,68.0,45.0,50.0,strong_uptrend,42.76,False,119.9925,118.79,125.61,21.1,70.0,51.2,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,-0.0867,1.0384,3.3767,-1.1251,-3.4634,-3.6263
AAPL,2021-05-10,medium_term,WATCHLIST_NEEDS_CONFIRMATION,49.85,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.76119232177734,80.0,68.0,45.0,50.0,strong_uptrend,42.76,False,119.9925,118.79,125.61,21.1,70.0,51.2,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,15.3401,6.134,13.322,9.2061,2.0181,-3.6263
AAPL,2021-05-10,long_term,WATCHLIST_VALUATION_TOO_RICH,54.85,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.76119232177734,80.0,68.0,45.0,50.0,strong_uptrend,42.76,False,119.9925,118.79,125.61,21.1,70.0,51.2,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,20.5587,-3.4767,-8.3455,24.0354,28.9042,-3.6263
AAPL,2021-05-17,short_term,AVOID_BAD_CHART,29.35,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.1953125,45.0,68.0,45.0,50.0,weak_uptrend,44.93,False,119.8994,118.7,125.51,8.0,55.0,53.8,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,2.6689,2.1563,5.5023,0.5126,-2.8334,-2.7006
AAPL,2021-05-17,medium_term,WATCHLIST_NEEDS_CONFIRMATION,46.72,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.1953125,45.0,68.0,45.0,50.0,weak_uptrend,44.93,False,119.8994,118.7,125.51,8.0,55.0,53.8,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,19.8594,7.9207,13.8707,11.9387,5.9887,-2.7006
AAPL,2021-05-17,long_term,WATCHLIST_VALUATION_TOO_RICH,52.7,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,123.1953125,45.0,68.0,45.0,50.0,weak_uptrend,44.93,False,119.8994,118.7,125.51,8.0,55.0,53.8,11.0,45.9,10.0,85.0,26.7,50.0,50.0,60.0,15.9195,-2.4463,-7.5646,18.3658,23.4841,-2.7006
AAPL,2021-05-24,short_term,WATCHLIST,49.25,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,124.00511932373047,40.0,68.0,45.0,50.0,weak_uptrend,48.52,False,123.8438,122.61,125.55,60.0,50.0,68.8,18.0,55.3,10.0,85.0,26.7,50.0,50.0,60.0,5.413,1.2702,4.6504,4.1428,0.7626,-3.1235
AAPL,2021-05-24,medium_term,WATCHLIST_NEEDS_CONFIRMATION,46.78,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,124.00511932373047,40.0,68.0,45.0,50.0,weak_uptrend,48.52,False,123.8438,122.61,125.55,60.0,50.0,68.8,18.0,55.3,10.0,85.0,26.7,50.0,50.0,60.0,17.9656,7.0504,12.3765,10.9152,5.5891,-3.1235
AAPL,2021-05-24,long_term,WATCHLIST_VALUATION_TOO_RICH,55.27,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,124.00511932373047,40.0,68.0,45.0,50.0,weak_uptrend,48.52,False,123.8438,122.61,125.55,60.0,50.0,68.8,18.0,55.3,10.0,85.0,26.7,50.0,50.0,60.0,13.2397,-4.062,-11.3152,17.3017,24.5549,-3.1235
AAPL,2021-05-31,short_term,AVOID_BAD_CHART,28.74,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,121.57573699951172,45.0,68.0,45.0,50.0,weak_uptrend,42.83,False,119.9959,118.8,125.61,8.0,50.0,53.8,11.0,55.3,0.0,85.0,26.7,50.0,50.0,60.0,8.1615,2.1918,6.3999,5.9697,1.7616,-1.1877
AAPL,2021-05-31,medium_term,AVOID_BAD_BUSINESS,44.12,low,BULL_RISK_ON,PROFITABLE_GROWTH,3,121.57573699951172,45.0,68.0,45.0,50.0,weak_uptrend,42.83,False,119.9959,118.8,125.61,8.0,50.0,53.8,11.0,55.3,0.0,85.0,26.7,50.0,50.0,60.0,19.4308,7.6377,13.1171,11.7931,6.3137,-1.1877
AAPL,2021-05-31,long_term,WATCHLIST_VALUATION_TOO_RICH,52.67,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,121.57573699951172,45.0,68.0,45.0,50.0,weak_uptrend,42.83,False,119.9959,118.8,125.61,8.0,50.0,53.8,11.0,55.3,0.0,85.0,26.7,50.0,50.0,60.0,20.7728,0.2513,-6.6821,20.5215,27.4549,-1.1877
AAPL,2021-06-07,short_term,WATCHLIST,50.76,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.83433532714844,45.0,68.0,45.0,50.0,weak_uptrend,48.04,False,120.5027,119.3,125.61,60.0,65.0,72.5,16.0,55.3,17.0,85.0,26.7,50.0,50.0,60.0,12.8038,2.8793,7.1324,9.9245,5.6714,0.0318
AAPL,2021-06-07,medium_term,WATCHLIST_NEEDS_CONFIRMATION,50.69,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.83433532714844,45.0,68.0,45.0,50.0,weak_uptrend,48.04,False,120.5027,119.3,125.61,60.0,65.0,72.5,16.0,55.3,17.0,85.0,26.7,50.0,50.0,60.0,22.7412,7.6677,13.4915,15.0735,9.2497,0.0318
AAPL,2021-06-07,long_term,WATCHLIST_VALUATION_TOO_RICH,56.77,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,122.83433532714844,45.0,68.0,45.0,50.0,weak_uptrend,48.04,False,120.5027,119.3,125.61,60.0,65.0,72.5,16.0,55.3,17.0,85.0,26.7,50.0,50.0,60.0,16.7394,-1.1798,-8.2912,17.9192,25.0306,0.0318
AAPL,2021-06-14,short_term,WAIT_FOR_PULLBACK,65.59,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.30282592773438,70.0,68.0,45.0,50.0,strong_uptrend,60.35,False,123.8476,122.61,128.99,85.0,90.0,63.7,58.0,55.3,22.2,85.0,26.7,50.0,50.0,60.0,11.6186,2.7642,5.3207,8.8544,6.2979,-1.5481
AAPL,2021-06-14,medium_term,BUY_STARTER,63.28,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.30282592773438,70.0,68.0,45.0,50.0,strong_uptrend,60.35,False,127.3,122.61,128.99,85.0,90.0,63.7,58.0,55.3,22.2,85.0,26.7,50.0,50.0,60.0,14.787,5.357,9.363,9.43,5.424,-1.5481
AAPL,2021-06-14,long_term,WATCHLIST_VALUATION_TOO_RICH,60.52,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,127.30282592773438,70.0,68.0,45.0,50.0,strong_uptrend,60.35,False,123.8476,122.61,128.99,85.0,90.0,63.7,58.0,55.3,22.2,85.0,26.7,50.0,50.0,60.0,1.6504,-10.6582,-19.6745,12.3086,21.3249,-1.5481
AAPL,2021-06-21,short_term,WAIT_FOR_PULLBACK,68.56,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.0784912109375,95.0,68.0,45.0,50.0,strong_uptrend,62.15,False,127.8787,126.6,129.22,94.0,90.0,63.7,57.0,55.3,26.8,85.0,26.7,50.0,50.0,60.0,10.4686,2.4236,4.1904,8.045,6.2782,-0.514
AAPL,2021-06-21,medium_term,BUY_STARTER,63.84,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.0784912109375,95.0,68.0,45.0,50.0,strong_uptrend,62.15,False,129.08,126.6,129.22,94.0,90.0,63.7,57.0,55.3,26.8,85.0,26.7,50.0,50.0,60.0,8.2042,3.4621,6.3148,4.7421,1.8894,-0.514
AAPL,2021-06-21,long_term,WATCHLIST_VALUATION_TOO_RICH,60.97,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,129.0784912109375,95.0,68.0,45.0,50.0,strong_uptrend,62.15,False,127.8787,126.6,129.22,94.0,90.0,63.7,57.0,55.3,26.8,85.0,26.7,50.0,50.0,60.0,3.2852,-9.613,-17.9226,12.8982,21.2078,-1.9068
AAPL,2021-06-28,short_term,WAIT_FOR_PULLBACK,66.63,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.4980926513672,100.0,68.0,45.0,40.0,strong_uptrend,66.05,False,131.41,130.1,134.48,90.5,90.0,51.2,63.0,55.3,32.8,85.0,26.7,50.0,50.0,55.0,8.896,2.6996,3.0307,6.1964,5.8653,-0.319
AAPL,2021-06-28,medium_term,BUY_STARTER,65.2,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.4980926513672,100.0,68.0,45.0,40.0,strong_uptrend,66.05,False,131.5,130.1,134.48,90.5,90.0,51.2,63.0,55.3,32.8,85.0,26.7,50.0,50.0,55.0,8.0189,3.8805,4.8205,4.1384,3.1984,-0.319
AAPL,2021-06-28,long_term,WATCHLIST_VALUATION_TOO_RICH,60.3,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,131.4980926513672,100.0,68.0,45.0,40.0,strong_uptrend,66.05,False,131.41,130.1,134.48,90.5,90.0,51.2,63.0,55.3,32.8,85.0,26.7,50.0,50.0,55.0,2.5562,-9.6867,-19.3929,12.2429,21.9491,-3.7118
AAPL,2021-07-05,short_term,BUY_STARTER_STRONG_BUT_EXTENDED,71.43,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,136.55197143554688,80.0,68.0,45.0,40.0,strong_uptrend,75.6,True,131.93,130.61,141.11,85.0,95.0,38.8,88.0,68.2,46.0,85.0,26.7,50.0,50.0,55.0,3.9726,1.0764,1.2244,2.8962,2.7482,0.0786
AAPL,2021-07-05,medium_term,BUY_STARTER,72.21,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,136.55197143554688,80.0,68.0,45.0,40.0,strong_uptrend,75.6,True,136.55,130.61,141.11,85.0,95.0,38.8,88.0,68.2,46.0,85.0,26.7,50.0,50.0,55.0,2.0747,0.6239,0.1081,1.4508,1.9666,-0.4584
AAPL,2021-07-05,long_term,WATCHLIST_VALUATION_TOO_RICH,61.16,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,136.55197143554688,80.0,68.0,45.0,40.0,strong_uptrend,75.6,True,131.93,130.61,141.11,85.0,95.0,38.8,88.0,68.2,46.0,85.0,26.7,50.0,50.0,55.0,1.721,-10.5189,-19.8883,12.2399,21.6093,-7.2755
AAPL,2021-07-12,short_term,WAIT_FOR_PULLBACK,69.21,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,140.98143005371094,80.0,68.0,45.0,40.0,strong_uptrend,75.43,True,137.24,135.87,141.24,85.0,100.0,38.8,78.0,60.0,51.2,85.0,26.7,50.0,50.0,55.0,1.2518,1.1554,1.7411,0.0964,-0.4893,-1.9585
AAPL,2021-07-12,medium_term,BUY_STARTER,72.51,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,140.98143005371094,80.0,68.0,45.0,40.0,strong_uptrend,75.43,True,140.98,135.87,141.24,85.0,100.0,38.8,78.0,60.0,51.2,85.0,26.7,50.0,50.0,55.0,-0.9591,0.4994,-0.2372,-1.4585,-0.7219,-4.1681
AAPL,2021-07-12,long_term,WATCHLIST_VALUATION_TOO_RICH,61.26,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,140.98143005371094,80.0,68.0,45.0,40.0,strong_uptrend,75.43,True,137.24,135.87,141.24,85.0,100.0,38.8,78.0,60.0,51.2,85.0,26.7,50.0,50.0,55.0,1.5179,-11.6307,-20.581,13.1486,22.0989,-10.1888
AAPL,2021-07-19,short_term,BUY_NOW_MOMENTUM,72.6,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,138.9813232421875,100.0,68.0,45.0,40.0,strong_uptrend,58.2,False,137.24,135.87,141.24,80.0,100.0,67.5,78.0,55.3,45.2,85.0,26.7,50.0,50.0,55.0,6.2453,5.1768,4.0347,1.0685,2.2106,0.0631
AAPL,2021-07-19,medium_term,BUY_STARTER,71.57,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,138.9813232421875,100.0,68.0,45.0,40.0,strong_uptrend,58.2,False,138.98,135.87,141.24,80.0,100.0,67.5,78.0,55.3,45.2,85.0,26.7,50.0,50.0,55.0,1.8301,5.2541,4.1388,-3.424,-2.3087,-2.7889
AAPL,2021-07-19,long_term,WATCHLIST_VALUATION_TOO_RICH,60.77,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,138.9813232421875,100.0,68.0,45.0,40.0,strong_uptrend,58.2,False,137.24,135.87,141.24,80.0,100.0,67.5,78.0,55.3,45.2,85.0,26.7,50.0,50.0,55.0,6.6077,-6.3823,-15.4264,12.99,22.0341,-8.8963
AAPL,2021-07-26,short_term,BUY_NOW_MOMENTUM,72.96,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,145.3621368408203,100.0,68.0,45.0,40.0,strong_uptrend,67.82,False,140.13,138.73,146.35,92.0,100.0,56.2,73.0,60.0,46.0,85.0,26.7,50.0,50.0,55.0,0.6338,1.4149,1.2864,-0.7811,-0.6526,-4.3292
AAPL,2021-07-26,medium_term,BUY_STARTER,70.91,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,145.3621368408203,100.0,68.0,45.0,40.0,strong_uptrend,67.82,False,145.36,138.73,146.35,92.0,100.0,56.2,73.0,60.0,46.0,85.0,26.7,50.0,50.0,55.0,-0.0519,3.0728,1.635,-3.1247,-1.6869,-7.0561
AAPL,2021-07-26,long_term,WATCHLIST_VALUATION_TOO_RICH,61.6,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,145.3621368408203,100.0,68.0,45.0,40.0,strong_uptrend,67.82,False,140.13,138.73,146.35,92.0,100.0,56.2,73.0,60.0,46.0,85.0,26.7,50.0,50.0,55.0,2.3331,-10.1066,-19.6707,12.4397,22.0038,-12.8954
AAPL,2021-08-02,short_term,BUY_NOW_MOMENTUM,73.2,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,141.97657775878906,100.0,68.0,45.0,50.0,strong_uptrend,57.32,False,140.365,138.96,143.52,80.0,80.0,66.2,80.0,60.0,41.5,85.0,26.7,50.0,50.0,60.0,5.3803,3.3456,4.2951,2.0347,1.0852,-0.5521
AAPL,2021-08-02,medium_term,BUY_STARTER,67.65,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,141.97657775878906,100.0,68.0,45.0,50.0,strong_uptrend,57.32,False,141.98,138.96,143.52,80.0,80.0,66.2,80.0,60.0,41.5,85.0,26.7,50.0,50.0,60.0,3.0954,5.2861,6.017,-2.1907,-2.9216,-4.8398
AAPL,2021-08-02,long_term,WATCHLIST_VALUATION_TOO_RICH,59.51,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,141.97657775878906,100.0,68.0,45.0,50.0,strong_uptrend,57.32,False,140.365,138.96,143.52,80.0,80.0,66.2,80.0,60.0,41.5,85.0,26.7,50.0,50.0,60.0,10.5856,-5.4225,-13.3087,16.0081,23.8943,-10.8183
AAPL,2021-08-09,short_term,WAIT_FOR_PULLBACK,65.96,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,142.74627685546875,100.0,68.0,45.0,50.0,strong_uptrend,57.54,False,141.0025,139.59,144.16,90.0,80.0,66.2,34.0,68.2,36.2,85.0,26.7,50.0,50.0,60.0,7.2558,2.1102,3.6287,5.1456,3.6271,-1.0884
AAPL,2021-08-09,medium_term,WATCHLIST_NEEDS_CONFIRMATION,59.63,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,142.74627685546875,100.0,68.0,45.0,50.0,strong_uptrend,57.54,False,141.0025,139.59,144.16,90.0,80.0,66.2,34.0,68.2,36.2,85.0,26.7,50.0,50.0,60.0,3.7037,6.3106,8.2206,-2.6069,-4.5169,-5.3529
AAPL,2021-08-09,long_term,WATCHLIST_VALUATION_TOO_RICH,60.41,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,142.74627685546875,100.0,68.0,45.0,50.0,strong_uptrend,57.54,False,141.0025,139.59,144.16,90.0,80.0,66.2,34.0,68.2,36.2,85.0,26.7,50.0,50.0,60.0,13.5219,-5.6389,-13.5298,19.1608,27.0517,-11.2991
AAPL,2021-08-16,short_term,BUY_NOW_MOMENTUM,77.91,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,147.66110229492188,100.0,68.0,45.0,50.0,strong_uptrend,69.21,False,141.4862,140.07,162.43,92.0,95.0,51.2,80.0,68.2,65.0,85.0,26.7,50.0,50.0,60.0,-1.9852,-0.6264,1.702,-1.3588,-3.6872,-4.3806
AAPL,2021-08-16,medium_term,BUY_NOW,74.46,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,147.66110229492188,100.0,68.0,45.0,50.0,strong_uptrend,69.21,False,147.66,140.07,162.43,92.0,95.0,51.2,80.0,68.2,65.0,85.0,26.7,50.0,50.0,60.0,-0.6029,4.8766,7.0891,-5.4795,-7.692,-8.5032
AAPL,2021-08-16,long_term,WATCHLIST_VALUATION_TOO_RICH,62.02,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,147.66110229492188,100.0,68.0,45.0,50.0,strong_uptrend,69.21,False,141.4862,140.07,162.43,92.0,95.0,51.2,80.0,68.2,65.0,85.0,26.7,50.0,50.0,60.0,15.14,-2.4969,-9.446,17.6369,24.586,-14.2515
AAPL,2021-08-23,short_term,BUY_NOW_MOMENTUM,76.34,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,146.28341674804688,100.0,68.0,45.0,50.0,strong_uptrend,60.41,False,143.12,141.69,148.21,90.0,90.0,63.7,68.0,68.2,58.0,85.0,26.7,50.0,50.0,60.0,-4.1948,-2.7369,-1.7882,-1.4579,-2.4066,-5.6376
AAPL,2021-08-23,medium_term,BUY_STARTER,70.44,medium_high,BULL_RISK_ON,PROFITABLE_GROWTH,3,146.28341674804688,100.0,68.0,45.0,50.0,strong_uptrend,60.41,False,146.28,141.69,148.21,90.0,90.0,63.7,68.0,68.2,58.0,85.0,26.7,50.0,50.0,60.0,7.3972,5.172,8.3616,2.2252,-0.9644,-7.6415
AAPL,2021-08-23,long_term,WATCHLIST_VALUATION_TOO_RICH,61.41,medium,BULL_RISK_ON,PROFITABLE_GROWTH,3,146.28341674804688,100.0,68.0,45.0,50.0,strong_uptrend,60.41,False,143.12,141.69,148.21,90.0,90.0,63.7,68.0,68.2,58.0,85.0,26.7,50.0,50.0,60.0,12.3285,-6.4945,-15.3752,18.823,27.7037,-13.4439
